text,hoax
Pasien Sembuh Terus Meningkat Mencapai 1.272.958 Orang,0
"17 Hari Bebas COVID-19, Doni Monardo Donor Plasma Konvalesen",0
Situs Formulir Online BANPRES oleh Kementrian Koperasi dan UKM,1
BNPB Efektifkan Penggunaan Helikopter pada Penanganan COVID -19,0
Pasien Sembuh COVID-19 Menembus 603.741 Orang,0
LP3KD Dukung Sosialisasi Adaptasi Kehidupan Baru COVID-19 Lewat Dua Lagu,0
Per 8 Desember 2020 Pasien Sembuh Mencapai 483.497 Orang,0
"Awas Hoaks: ""Asidosis Laktat Sebabkan Hasil Tes PCR Selalu Positif COVID-19""",1
[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 25 April–1 Mei 2020,1
Pandemi Dorong Pelaku UMKM Adaptasi Menuju Digitalisasi,0
Surveillance Efforts Are Being Optimised In Light Of Virus Mutations Outside Of Indonesia,0
Surat Seruan Siaga 1 Majelis Ulama Indonesia,1
"Hadir di Kantor PWNU Jatim, Ketua Gugus Tugas Nasional Sinergikan Frekuensi Atasi COVID-19",0
Foto 4 Orang Alami Kelumpuhan Wajah Setelah Disuntik Vaksin Corona,1
Infografis COVID-19 (17 Agustus 2020),0
Satgas Ingatkan Fokus Penanganan Menurunkan Kasus Aktif,0
Monitoring Kepatuhan Protokol Kesehatan Tingkat Nasional (Update Per 16 Mei 2021),0
Tingkat Kepatuhan Membaik Dampak Dari PPKM dan PPKM Mikro,0
Ternyata ini tujuan masuk mall pakai barcode,1
Awas Hati-hati Apa Yang Disemprotkan FPI Adalah Virus Corona,1
Jembatan Suramadu Bebas dari Aktivitas Orang dan Kendaraan (Ditutup),1
Peluncuran Vaksinasi Drive-Thru Tandai Pelaksanaan Vaksinasi Pertama Bagi Pelaku Parekraf,0
Peniadaan Mudik Melalui SE Satgas No.13/2021 Untuk Mengutamakan Keselamatan dan Kesehatan Masyarakat,0
Silaturahmi Virtual Upaya Melindungi Keluarga di Kampung Halaman Tanpa Mudik Lebaran,0
Kemampuan dan Kapasitas Indonesia Produksi APD Penanganan COVID-19 Dipastikan Tercukupi,0
Pemerintah Kanada Beri $2.000 Kepada Seluruh Warga Kanada,1
Episode Sitkom Bajaj Bajuri Ramalkan Virus Corona Tahun 2021,1
PSBB jawa & Bali di perpanjang sampai 28 Maret 2021,1
"Kedatangan Lagi 8 Juta Vaksin Bulk Sinovac, Indonesia Amankan Pasokan Vaksin COVID-19",0
Pesan Berantai Ganjar Pranowo Bolehkan Warga Jawa Tengah Salat Idul Fitri,1
"7.582 Orang Sembuh, Kesembuhan Harian Capai Angka Tertinggi",0
Kesembuhan COVID-19 Terus Meningkat Mencapai 9.755 Orang Per Hari,0
Badan POM Setujui Penggunaan Darurat Vaksin COVID-19 Produksi Sinovac untuk Lansia,0
"Kebijakan Ticketmaster, Wajibkan Vaksin Covid-19 Sebelum Menghadiri Konser",1
Analisis Data COVID-19 Indonesia (Update Per 6 Desember 2020),0
Data Vaksinasi COVID-19 (Update per 6 Juni 2021),0
Pesan Pembuatan Grup WhatsApp tentang Virus COVID-19 oleh Sekjen Kemenkes,1
Infografis COVID-19 (5 Oktober 2020),0
Gugus Tugas Nasional Hadirkan Dua Mobile Combat COVID-19 di Jawa Timur,0
"Di Tanya soal virus Corona KORLAP FPI: Hanya Imam Besar kami yg punya Penangkal virus Corona, karna Imam besar kami cucu Nabi",1
"Tadi Malem di Amerika Serikat, Sholat Magrib Berjamaah di Mesjid Sampai Tumpah Ruah di Jalan Raya",1
Kemenkeu Beri Dukungan Relaksasi Pajak Sektor Industri di Tengah Pandemi COVID-19,0
Presiden Jokowi Menjadi Dokter,1
Vaksin yang disimpan -80 Derajat Bukanlah Vaksin Melainkan Agen Transfeksi yang Dapat Memanipulasi Genetika Manusia,1
Rumah Sakit Tambah Alokasi Kamar Pasien COVID-19 Hingga 40%,0
Data Vaksinasi COVID-19 (Update per 22 Februari 2021),0
Infografis COVID-19 (10 September 2020),0
Jusuf Kalla: Mari Maknai Harkitnas untuk Bangkit Hadapi COVID-19,0
Infografis COVID-19 (11 April 2020),0
MUI: Pemanfaatan Zakat untuk Penanggulangan COVID-19 Diperbolehkan,0
Pengamanan dan Penegakan Hukum di Masa Pandemi COVID-19,0
Satgas Covid-19: Zona Risiko Sedang Bukan Zona Nyaman,0
Pasien Sembuh Covid-19 Sudah Mencapai 1.210.877 Orang,0
Pasien Sembuh Terus Meningkat Mencapai 1.659.974 Orang,0
Ketua BPOM Ditekan dan Diancam Untuk Keluarkan Vaksin Sinovac,1
Terapkan 3T dan Tingkatkan Disiplin Protokol Kesehatan,0
Gugus Tugas Berlakukan Rapid Test Massal Identifikasi Penyebaran COVID-19,0
Peran Polri dan TNI Implementasikan Instruksi Presiden Nomor 6 Tahun 2020,0
Cegah Penularan Covid-19 Untuk Mengurangi Beban Fasilitas Kesehatan,0
Bagaimana Vaksin Bekerja?,0
"Tetap Lakukan 3T dan 3M, Sambut Optimis Vaksin COVID-19",0
Kemenhub: Nekat Mudik Akan Diminta Putar Balik,0
China Lakukan Uji Coba Vaksin di Indonesia Karena Kekurangan Monyet,1
"Vaksin Bermasalah dan Mengerikan, Disuntik Bisa Menjadi Sakit dan Sekarat",1
"Pasien Sembuh COVID-19 Bertambah 134, Positif 1986",0
Opsi Pembelajaran Tatap Muka Terbatas Wajib Setelah Guru dan Tenaga Pendidik Divaksinasi,0
Ancaman Infodemik Dapat Memperburuk Pandemi COVID-19,0
Presiden Jokowi: Belum Ada Kebijakan Pelonggaran PSBB,0
Daerah Diminta Optimalkan Penanganan Dan Meningkatkan Kapasitas Perawatan Pasien Covid-19 Untuk Mengantisipasi Potensi Lonjakan Kasus,0
Formulir Resmi untuk pendaftaran Vaksinasi COVID-19 Bagi Lansia,0
"1 Juni 2021, Vaksin Sinovac Dapat Izin Penggunaan Darurat dari WHO",0
Hirup Uap Air Panas Dua Kali Sehari Dapat Menangkal Covid-19,1
"Karena Pandemi COVID-19, yang Seharusnya Dibebaskan Narapidana Pencuri Ayam, Bukan Malah Terpidana Koruptor",1
Tautan Subsidi Kuota Internet dan Pulsa Kemendikbud,1
Peran Penting Perawat Indonesia Dalam Menangani Pandemi,0
KPPPA: Mendongeng Bisa Siasati Kebosanan Anak Akibat Dampak COVID-19,0
Tujuan Program Vaksinasi Tercapainya Herd Immunity,0
"Pemerintah Luncurkan Subsidi Upah untuk Dorong Daya Beli, Cakupan Diperluas Jadi 15,72 Juta Pekerja   ",0
Menristek/Kepala BRIN Saksikan Pendatanganan Kesepakatan Pendirian Pabrik Katalis Merah Putih dan Tinjau Kesiapan Vaksin dan Alat Kesehatan COVID-19 dalam Kunjungan Kerja ke Bandung,0
Data Vaksinasi COVID-19 (Update per 16 Maret 2021),0
Video RI 1 Pulang kampung,1
Pasien Sembuh Mencapai 152.458 Kasus,0
Foto Italia. Tidak Ada Lagi Ruang yang Tersedia di Rumah Sakit. #CoronavirusLockdown,1
Pernyataan Teddy Gusnaidi Sebut Anies Baswedan Bodoh dan Dungu,1
Satgas Minta Daerah Waspada Terhadap Angka Kematian Covid-19,0
Satgas Covid-19 Ajak Masyarakat Awasi Kinerja Posko Desa,0
Pasien Sembuh COVID-19 Menjadi 322.248 Orang,0
NU: Perempuan Sehatkan dan Perkuat Ketahanan Keluarga Selama COVID-19,0
"Tunda Mudik, Selamatkan Keluarga di Kampung",0
"COVID-19 Merupakan Buatan Manusia sebagai Senjata Biologis dari Carolina Utara, Amerika Serikat dan Pasien Nol Bernama Maatje Benassi",1
Jubir Reisa: Data Pusdatin Kemenkes Berdasarkan Pembuktian Uji Laboratorium,0
Vietnam Tanpa Kasus Kematian Akibat Covid-19 karena Campuran Teh Panas dan Lemon,1
Integrasi Data Pusat - Daerah Akan Meningkatkan Kualitas Keakuratan,0
Sebanyak 5.816 Orang Mendaftar Sebagai Relawan COVID-19 Beranda »,0
Listrik Gratis dan Diskon yang Diberikan Negara Dibiayai dengan Utang dari Bank Dunia Sebesar 5 Triliun,1
Satgas Ingatkan Pemda Untuk Tingkatkan Kualitas Penanganan COVID-19,0
Indonesia Berkontribusi Menurunkan Kasus Aktif Dunia  ,0
"Muncul Virus Baru di China Selain Corona, #Hantavirus",1
Vaksin Covid Sebabkan Mandul,1
Doni Monardo: Perubahan Perilaku Adalah Cara Memutus Rantai Penularan COVID-19,0
Infografis COVID-19 (04 Juli 2020),0
Peningkatan Mobilitas Harus Diikuti Upaya Deteksi Dini Untuk Pencegahan ,0
"Ditanya Soal Virus Corona Korlap FPI: Hanya Imam Besar Kami yg Punya Penangkal Virus Corona, Karna Imam Besar Kami Cucu Nabi",1
Ratusan Ikan Dari Ambon Diterbangkan ke Jakarta untuk Pasien COVID-19,0
Minum Teh Dengan Batang Lada Dapat Sembuhkan Covid-19,1
Donor Plasma Konvalesen Tingkatkan Angka Kesembuhan Pasien Covid-19,0
"Corona Mudah Diatasi Jika Saya Jadi Presiden CHINA, Camkan Itu",1
Analisis Data COVID-19 Indonesia (Update Per 02 Mei 2021),0
Inilah 6 Jenis Vaksin COVID-19 Yang Ditetapkan Pemerintah,0
Bill Gates mengatakan dia tidak akan divaksinasi dan CEO Pfizer juga menunda menerima vaksin covid-19,1
Pasien Yang Sembuh dari COVID-19 Jumlahnya Terus Bertambah,0
Kesembuhan COVID-19 Meningkat Lagi Sebanyak 1.182.687 Orang,0
Kegiatan Sektor Esensial Tetap Bisa Beroperasi Selama Peniadaan Mudik,0
"Armand Maulana, Cak Lontong, dan Nia Dinata Sambut Baik Vaksinasi Pekerja Seni dan Kreatif",0
"Paket Bantuan Sosial Mulai Disalurkan bagi 1,2 Juta Keluarga Penerima Manfaat di DKI Jakarta",0
Surat Libur Pembelajaran Jarak Jauh Hari Idul Fitri Tanggal 18 Mei s.d.1 Juni 2020 DKI Jakarta,1
Peran Ibu Perkuat Ekonomi Keluarga di Masa Pandemi,0
WHO Sebut Penularan Corona Tak Lagi Hanya Lewat Droplet Tapi Juga Udara,1
Foto Pemerintah Jawa Timur sdh Menyiapkan 52 buah Tempat Kurantin bagi TKI yg Bru Pulang dari Luar Negri.,1
Kemenkes Permudah Penerbitan Izin Edar bagi Industri yang Produksi APD,0
"Video Perawat Pingsan Setelah Mendapat Vaksin Covid-19, Potensi Genosida Massal",1
Jubir Pemerintah: Makna Mudik Tidak Akan Didapatkan Bila Dikarantina,0
Para Kepala Staf TNI Siap Dukung Penerapan Adaptasi Kebiasaan Baru,0
Vaksin Polio Produksi Bio Farma Jadi Vaksin Pertama di Dunia Yang Masuk EUL dari WHO,0
Vaksin Untuk Penyandang Disabilitas Adalah Wujud Keadilan Rakyat,0
Pembagian Masker Gratis Dicampur Bius,1
Dosen Kedokteran Gigi UI Meninggal Karena COVID-19,1
Data Vaksinasi COVID-19 (Update per 13 Maret 2021),0
Satgas Himbau Penyelenggaraan Vaksinasi Ikuti Sasaran Prioritas,0
"Foto Barack Obama, Anthony Fauci dan Melinda Gates mengunjungi ‘pabrik coronavirus’ Laboratorium Cina Wuhan tahun 2015",1
Pemimpin Masyarakat Adat Asli Amerika Dikorbankan Sebagai Persembahan Selama Epidemi,1
30 Pembantu Baru Positif Corona di Penjaringan,1
Lima Tips Berguna di Bisnis Daring,0
Pembelajaran Tatap Muka Harus Utamakan Keselamatan Siswa-Siswi,0
[HOAKS] Nomor Telepon Satgas Covid-19 DKI Jakarta,1
"Hari Raya Idul Fitri, Pasien Sembuh COVID-19 Bertambah Jadi 5.402 Orang",0
Menteri Kesehatan Thailand Menangis Saat Disuntik Vaksin Covid-19,1
Pemerintah Lakukan WGS Untuk Memetakan Varian COVID-19 Dari 12 WNA India,0
Pasien Sembuh COVID-19 Tetap Wajib Patuhi Protokol Kesehatan,0
Infografis COVID-19 (20 Agustus 2020),0
Sistem E-Commerce Jadi Solusi Bagi Pelaku UMKM di Tengah Pandemi COVID-19,0
Foto Perempuan Muslim Uighur yang Dizalimi dan Doanya Memicu Azab Virus Corona,1
Infografis COVID-19 (2 Juni 2020),0
Kepatuhan Protokol Kesehatan menjadi Kunci Pulihnya Kondisi Perekonomian,0
Infografis COVID-19 (16 September 2020),0
Video Warga Malaysia antri nginep di stadion shah alam…semua positif covid 19,1
Peraturan Menteri Kesehatan Republik Indonesia Nomor 84 Tahun 2020,0
Awas Hoaks - 17 Negara Melarang Penyebaran Vaksin AstraZeneca,0
Terapi Plasma Konvalesen Dapat Diakses Melalui PMI,0
"Video Innalillahi, @CommuterLine itu Emang Paling Rawan Penularannya",1
Kasus Positif COVID-19 di Indonesia Bertambah Menjadi 1.285,0
"Daftar List Hotel di Bali yg Dijual, Hotel for SALE in BALI April 2020",1
Data Vaksinasi COVID-19 (Update per 28 Februari 2021),0
236 Anggota Polisi Positif Covid-19 dan 6 Orang Meninggal Dunia,1
Akselerasi Vaksin COVID-19 Karya Anak Bangsa,0
Menteri Luar Negeri: Diplomasi Vaksin Terus Dilanjutkan Untuk Mengawal Vaksinasi COVID-19,0
"Realisasi Bantuan Sosial Tunai Capai 82%, untuk jaga daya beli masyarakat",0
Tenaga Medis di Sampang Sengaja Sebarkan Corona Dengan Disuntik,1
KASAD Pantau 10 Kodam Wilayah Prioritas Penanganan COVID-19,0
Mulai Senin 30 Maret Kota Makassar Lockdown Lokal untuk Mencegah Penyebaran COVID-19,1
Jangka Waktu Perlindungan Vaksin Berbeda-beda,0
Video BLACK MARKET *ITALIA SUDAH MENYERAH*,1
Pemerintah Inggris Menurunkan Status Covid-19 Karena Covid-19 Bisa Sembuh dengan Paracetamol,1
Tower 4 dan Tower 5 Flat Isolasi Mandiri Terisi 1.732 Pasien OTG,0
Satgas Menyayangkan Ketidaksabaran Pemudik Yang Nekat Terobos Pintu Penyekatan,0
Infografis COVID-19 (13 September 2020),0
Pemerintah Ajak Masyarakat Tak Ragu Ikuti Vaksinasi,0
Awas Hoaks - “Tautan untuk Subsidi Kuota Internet dan Pulsa Kemendikbud”,1
"Efek Kejut Ciri Khas Gubernur, Angka Mayat Di-mark-Up",1
Inilah Tahapan Vaksinasi COVID-19,0
Pasien COVID-19 Tembus 100.303 Kasus,0
Awas Hoaks: Vaksin Sinovac memberi efek samping pembesaran alat kelamin,1
Dua Arahan Terbaru Presiden terkait Penanganan COVID-19 dan Pemulihan Ekonomi Nasional,0
Dokter Reisa Ajak Masyarakat Jaga Porsi Gizi Makanan Hadapi Pandemi COVID-19,0
Pasien Sembuh Terus Meningkat Mencapai 1.626.142 Orang,0
[DOKUMENTASI] Webinar “Generasi Milenial Mencegah & Mengatasi Virus Corona”,1
Infografis COVID-19 (18 April 2020),0
"Foto Penipuan para medis, termasuk alat tes suhu di kening, itu alat sinar leser tes suhu kabel demi proyek covit",1
"Pasien Sembuh Semakin Meningkat Mencapai 1,5 Juta Orang",0
KADIN: 22.736 Perusahaan Terdaftar untuk Vaksinasi Gotong Royong,0
Pemerintah Upayakan Pemerataan Penerima Vaksin Nasional,0
"Pemeriksaan PCR di Indonesia Capai 82,51 Persen dari Target WHO",0
Pandemi COVID-19 Tumbuhkan Semangat Berkreativitas Atlet dan Musisi,0
Satgas Covid-19 Himbau Daerah Untuk Terus Tekan Kasus,0
Kesembuhan COVID-19 Terus Meningkat Menjadi 1.160.863 Orang,0
Satgas COVID-19: PSBM Menekan Mobilitas Penduduk Zona Merah,0
Gambar Jokowi Memanahkan Suntikan ke Ahok dalam Artikel CNBC Indonesia,1
Membuka Kembali Etalase Wisata Banyuwangi,0
"Presiden: Langkah Penanganan COVID-19 Harus Cepat, Tepat, dan Akuntabel",0
Kejadian Ikutan Pasca Imunisasi Vaksin AstraZeneca Termasuk Ringan,0
"Badan POM Kawal Aspek Mutu, Keamanan dan Khasiat Vaksin COVID-19",0
"Kasus Terkonfirmasi Positif COVID-19 Naik 703, Pasien Sembuh 551 dan Meninggal 49",0
Ekstrak Nanas Bisa Dijadikan Obat Virus Corona,1
"Hampir 80% Ruang Perawatan di Tower 5, 6, dan 7 Wisma Atlet Terisi",0
Seluruh Karyawan Pabrik ESEMKA Terkena Corona Dan Pabrik Diliburkan,1
"Hilirisasi Teknologi Nasional, Langkah Strategis BPPT dalam Menghadapi Pandemi (II)",0
TERNYATA SUDAH 10 hari PENDEMO tidak ada yang kena COVID 19,1
[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 11-17 April 2020,1
Pelarangan Masker Scuba Politik Perusahaan,1
"Pemerintah Jamin Keamanan, Mutu dan Khasiat Vaksin COVID-19",0
Pemerintah Tengah Siapkan Skenario Kembali Produktif di Tengah Pandemi COVID-19,0
Infografis COVID-19 (9 November 2020),0
Pesan Berantai Tautan Subsidi Kuota Belajar Gelombang Pertama 2021,1
Gunakan Masker dengan Tepat Cegah Penularan COVID-19,0
Hoaks: Cairan Vaksin COVID-19 Tidak Masuk ke Tubuh Presiden Joko Widodo,0
Pelabuhan Merak-Bakauheni Tutup Pasca Persebaran Virus Corona,1
Setahun Pandemi: Dampak Libur Panjang Jadikan Pembelajaran Untuk Perbaikan Kedepan,0
Sekelumit Dinamika Komunikasi Publik Selama Dua Bulan Pandemi COVID-19,0
Pemerintah Takkan Umumkan Lagi Kasus Positif Covid-19,1
Infografis COVID-19 (24 Agustus 2020),0
Analisis Data COVID-19 Indonesia (Update Per 18 April 2021),0
Tingkat Kesembuhan COVID-19 Membaik Pada 399 Kabupaten/Kota,0
Tahap-tahap Pengembangan Vaksin COVID-19 Hingga Produksi Massal,0
Ahli Epidemiologi: Angka Kasus COVID-19 Melonjak Bukan Berarti Keadaan Semakin Buruk,0
Empat Tahapan Sosialisasi dalam Upaya Pencegahan Bencana di Masa Pandemi,0
"Airin: Ada Pemotor Sudah Pakai Masker untuk Cegah COVID-19, Tapi Helm Lupa",0
"Dari 28 Jadi 458 Kasus, Kesembuhan dari COVID-19 di Malut Melonjak Tajam",0
Akun WhatsApp Juru Bicara Vaksinasi Covid-19 Meminta Sejumlah Dana,1
"Anjuran Mantan Menkes, Jemur Uang di Bawah Sinar Matahari Selama 30 Menit Bisa Cegah Penularan",1
"Sikapi Kepulangan WNI, Simak Protokol Kesehatan di Pintu Masuk Negara dan Kawasan PSBB",0
MPR: Info Penanggulangan COVID-19 Agar Satu Suara,0
[FALSE] The “pray for italy” Video,1
Strategi Komunikasi Publik yang Efektif untuk Tingkatkan Pemahaman Masyarakat Terkait COVID-19,0
kesimpulan Rob Oswald: COVID 19 adalah khayalan dan fiktif,1
Data Vaksinasi COVID-19 (Update per 22 Maret 2021),0
Jawa Timur Jadi Penyumbang Kesembuhan COVID-19 Terbanyak Hari Ini,0
Total Kasus Sembuh COVID-19 Hari Ini Mencapai 134.181,0
Obat Klorin Dioksida Temuan Prof Dr Richard Claproth Dapat Menyembuhkan Covid-19,1
Video Benarkah COVID ada??,1
Vaksin Covid-19 Beresiko Tinggi Bagi Perempuan yang Sedang Menstruasi,1
Infografis COVID-19 (12 Oktober 2020),0
"Pasien Sembuh COVID-19 Naik Jadi 37.636, Kasus Positif Bertambah 1.591 dan Meninggal 54",0
"Bertambah 3.931, Pasien Sembuh Menjadi 349.497 Orang",0
Lima Arahan Terbaru Presiden Terkait Penanganan Pandemi COVID-19,0
Foto Gereja Bergamo Italia Hari Ini…,1
Foto Keluarga CEO BioNTech,1
Video Warga India Menyerang Kendaraan Tenaga Medis dan Menolak PCR,1
PPKM Mikro Berdampak Positif Terhadap Perkembangan Penanganan Covid-19 di Pulau Jawa - Bali,0
Infografis COVID-19 (21 Agustus 2020),0
Presiden Jokowi dan Presiden Trump Sepakat Tingkatkan Kerja Sama Alat Kesehatan dalam Penanganan COVID-19,0
Disiplin Protokol Kesehatan Sangat Dibutuhkan untuk Mencegah Penularan Saat Berlebaran,0
Daerah Harus Pastikan Alat Kesehatan Tersedia Jelang Akhir Tahun,0
"Buntut Penerapan PSBB di Palembang, Batas Operasional Akses Hingga Pukul 14.00",1
Kemenkes Permudah Lansia dan Pelayan Publik Mendapatkan Vaksin,0
Kemenag Terbitkan KMA Keringanan UKT Mahasiswa PTKN,0
Awas Hoaks: Vaksin COVID-19 Beresiko Tinggi Bagi Perempuan yang Sedang Menstruasi,1
Rotan Jadi Simbol Kedisiplinan dan Edukasi Protokol Kesehatan di Kota Ambon,0
Air Rebusan Bawang Putih Dapat Menyembuhkan COVID-19,1
Pangdam dan Kapolda Awasi Kepulangan Pekerja Migran Indonesia Untuk Mencegah Kecurangan,0
Razia Masker Serentak di Seluruh Indonesia Dengan Denda Rp250 Ribu,1
Infografis COVID-19 (25 Mei 2020),0
Strategi Pemerintah dalam Vaksinasi untuk Pekerja Seni,0
EUA Vaksin Lansia Diterbitkan Karena Teruji Keamanannya,0
Data Vaksinasi COVID-19 (Update per 1 April 2021),0
Vaksinasi COVID-19 Tahap 3 Dimulai untuk Masyarakat Rentan di Jakarta,0
"Petugas Rapid Test Jarang Mengganti Sarung Tangan, Bisa Tularkan Covid-19 dari Pasien Sebelumnya",1
Berbelanja Online Cara Paling Aman Menyambut Lebaran Tanpa Berkerumun di Pusat Perbelanjaan,0
Pasien Sembuh Terus Meningkat Mencapai 10.974 Orang Per Hari,0
Upaya Bappenas Dalam Mewujudkan Masyarakat Produktif dan Aman COVID-19,0
Satgas Minta Masyarakat Cermat Pilah Informasi Terkait Vaksin COVID-19,0
Infografis COVID-19 (5 September 2020),0
Analisis Data COVID-19 Indonesia (Update Per 13 September 2020),0
Larangan Keluar Rumah Karena Puncak Penyebaran Virus Corona,1
Infografis COVID-19 (11 September 2020),0
Uap Air Panas Dapat Membunuh Virus Corona,1
"Lakukan Semua: 3M, 3T, dan Vaksinasi",0
Infografis COVID-19 (23 September 2020),0
"Pasien Sembuh COVID-19 Jadi 2.317, Sebanyak 12 Provinsi Nihil Penambahan Kasus Positif",0
Jutaan Produksi Rokok Yang Terpapar Covid-19 Beredar Luas Di Masyarakat,1
Infografis COVID-19 (30 Agustus 2020),0
Doni Monardo Menduga Terpapar COVID-19 Saat Makan Bersama,0
Flat Isolasi Mandiri Wisma Atlet Kemayoran Terisi 1.709 OTG,0
Infografis COVID-19 (3 Juni 2020),0
Pasien Sembuh Terus Meningkat Menjadi 1.136.054 Orang,0
Apakah Vaksin COVID-19 Bisa Diberikan Bersamaan Dengan Jenis Vaksin Lain?,0
Infografis COVID-19 (21 Juni 2020),0
Penerapan PPKM Mikro Untuk Kendalikan Penularan di Tingkat Terkecil,0
Daftar Zona Merah Daerah Terjangkit Virus Corona oleh TNI,1
"Klaster Supermarket Sendy’s, 28 Pegawai dan Pemilik Swab",1
Analisis Data COVID-19 Indonesia (Update Per 27 September 2020),0
Jokowi Mendapat Silver Button Karena Mencapai 100.000 Kasus Covid,1
Pasien Sembuh Dari COVID-19 Terus Bertambah Menjadi 395.443 Orang,0
Obat Virus Corona Ditemukan Hanya Berbahan Lemon dan Teh Hangat,1
Presiden: Manajemen dan Distribusi Bahan Pokok Tidak Boleh Terganggu,0
1.125 Mahasiswa Jadi Penggerak Perubahan Perilaku di 10 Provinsi Prioritas,0
DKI Jakarta Sumbang Kesembuhan Harian Terbanyak,0
Penerima Bantuan Subsidi Upah Capai 90%,0
Tidak Menggunakan Masker Denda Rp300 Ribu di Semarang,1
Gratis Layanan Netflix Selama Tiga Bulan karena Kerja dari Rumah,1
Prof. Wiku: Rapid Test Antigen Bisa Digunakan Di Indonesia,0
Sekretariat Presiden Gelar Latihan Penaikan Bendera Upacara HUT ke-75 Kemerdekaan RI,0
Monitoring Kepatuhan Protokol Kesehatan Tingkat Nasional (Update Per 21 Februari 2021),0
Pasien Sembuh COVID-19 Semakin Meningkat Mencapai 1.087.076 Orang,0
Kesembuhan Kumulatif Covid-19 Sebanyak 422.386 Orang,0
"Akibat Pandemi COVID-19, Keluarga Beberapa Hari Tidak Makan",1
Data Vaksinasi COVID-19 (Update per 16 April 2021),0
Peraturan Menteri Kesehatan Republik Indonesia Nomor 10 Tahun 2021,0
Hibah Pariwisata Untuk Dukung Industri Pariwisata Indonesia,0
MUI Kawal Pengadaan Vaksin COVID-19,0
Pelaku UMKM Dukung Vaksinasi Tahap Kedua Demi Percepat Pemulihan Ekonomi,0
"Vaksin COVID-19 Akan Hadir, Pandemi Langsung Berakhir?",0
Analisis Data COVID-19 Indonesia (Update Per 23 Agustus 2020),0
Vaksin Sinovac Covid-19 yang akan di suntikkan kepada warga hanya untuk kelinci percobaan,1
Achmad Yurianto: Tanpa Keluhan Jadi Parameter Keberhasilan Isolasi Mandiri,0
Presiden Jokowi Inginkan Kecepatan dalam Pencegahan dan Penanganan COVID-19,0
Aman dan Efektif Adalah Prinsip Utama Vaksin Covid-19,0
Tingkat Kesembuhan Pasien COVID-19 Terus Meningkat di Indonesia,0
Vaksin Bangun Imunitas Tubuh,0
Foto Naik pesawat? Bebaaassss INDONESIA terserah lu ajah,1
Indikator Kesehatan Masyarakat Penentuan Zonasi Risiko Daerah,0
Ulama Windusari Dijemput Paksa Terkait Covid-19,1
Jurus Pondok Pesantren Darunnajah Tekan COVID-19,0
Infografis COVID-19 (07 Juli 2020),0
Pemerintah Susun Protokol Kesehatan Khusus Cegah Klaster Keluarga,0
Hari Kedua Setelah Dibuka Tower 4 Flat Isolasi Mandiri Wisma Atlet Terisi 34%,0
Analisis Data COVID-19 Indonesia (Update Per 1 November 2020),0
Foto 59 Orang Jemaat Gereja Tew4s Minum Dettol Demi Cegah C0R0NA,1
Peta Zona Merah Virus Corona Wilayah Purwokerto,1
Tower 8 Flat Isolasi Mandiri Dibuka Besok,0
Paus Fransiskus Mengatakan Vaksin Covid Sekarang Akan Diperlukan Untuk Masuk Surga,1
Data Vaksinasi COVID-19 (Update per 3 Februari 2021),0
"Kasus Sembuh COVID-19 di Indonesia Bertambah 16 Orang, Positif 106",0
Pelaksanaan Wisuda UIN Imam Bonjol Padang Angkatan 83 dan 84 Tahun 2020,1
